name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Alto en la Torre	11	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	2kaUSVi6BXYoLtIGXwcYz8	0.271	0.256	2	-11.461	1	0.0305	0.913	0.00907	0.109	0.132	82.915	279427	4	spotify:track:2kaUSVi6BXYoLtIGXwcYz8	https://api.spotify.com/v1/audio-analysis/2kaUSVi6BXYoLtIGXwcYz8
Juan Represión	12	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	7mHWHfg1GwNASYcyjQ93Wo	0.433	0.319	0	-12.997	1	0.0331	0.547	0	0.152	0.202	124.027	207080	4	spotify:track:7mHWHfg1GwNASYcyjQ93Wo	https://api.spotify.com/v1/audio-analysis/7mHWHfg1GwNASYcyjQ93Wo
Botas Locas	13	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	4sArWJa3BoxyHBgKhyHnAi	0.547	0.54	7	-9.639	1	0.0292	0.437	0	0.101	0.678	130.968	294347	4	spotify:track:4sArWJa3BoxyHBgKhyHnAi	https://api.spotify.com/v1/audio-analysis/4sArWJa3BoxyHBgKhyHnAi
Instituciones	14	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	4lbb8zGHPUwWNQkzBBYrl3	0.347	0.379	4	-11.237	0	0.0372	0.175	0.0686	0.678	0.114	127.026	288827	3	spotify:track:4lbb8zGHPUwWNQkzBBYrl3	https://api.spotify.com/v1/audio-analysis/4lbb8zGHPUwWNQkzBBYrl3
Pequeñas Delicias de la Vida Conyugal	15	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	3VahJnLWVm5OuhXqqH4puE	0.399	0.653	0	-7.991	1	0.0585	0.129	1.42e-05	0.254	0.489	104.828	217987	4	spotify:track:3VahJnLWVm5OuhXqqH4puE	https://api.spotify.com/v1/audio-analysis/3VahJnLWVm5OuhXqqH4puE
El Tuerto y los Ciegos	16	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	2RCgdy763cEILNpQsWZUe9	0.507	0.425	4	-9.852	0	0.0401	0.53	0	0.397	0.407	91.624	123240	4	spotify:track:2RCgdy763cEILNpQsWZUe9	https://api.spotify.com/v1/audio-analysis/2RCgdy763cEILNpQsWZUe9
Para Quien Canto Yo Entonces	17	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	6PqiSTPmMjdD8Lz3Nutaqn	0.393	0.318	2	-11.807	1	0.0302	0.334	2.42e-05	0.0939	0.436	159.135	221267	4	spotify:track:6PqiSTPmMjdD8Lz3Nutaqn	https://api.spotify.com/v1/audio-analysis/6PqiSTPmMjdD8Lz3Nutaqn
Bubulina (En Vivo)	18	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	0fiiH0TJ7Fd8uShfeSHAo1	0.327	0.444	9	-9.8	0	0.0368	0.48	0.000466	0.394	0.0443	122.622	314573	4	spotify:track:0fiiH0TJ7Fd8uShfeSHAo1	https://api.spotify.com/v1/audio-analysis/0fiiH0TJ7Fd8uShfeSHAo1
El Fantasma de Canterville (En Vivo)	19	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	0Bf0iAW3tpaCr70YQoJTBo	0.485	0.499	7	-8.89	1	0.0325	0.674	0	0.42	0.417	109.867	238987	4	spotify:track:0Bf0iAW3tpaCr70YQoJTBo	https://api.spotify.com/v1/audio-analysis/0Bf0iAW3tpaCr70YQoJTBo
Blues del Levante (En Vivo)	20	NA	5XBgXYEw2flQFZDW1I8lFS	Sí o Sí - Diario del Rock Argentino - Sui Generis	Sui Generis	18wJ45noZ0G248sqCQgM29	0.318	0.975	9	-7.66	1	0.199	0.0103	0.0496	0.359	0.344	137.3	332627	4	spotify:track:18wJ45noZ0G248sqCQgM29	https://api.spotify.com/v1/audio-analysis/18wJ45noZ0G248sqCQgM29
Instituciones	1	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	0RPoVlxtkhJPaeeCNHTy85	0.338	0.293	4	-14.487	0	0.0376	0.195	0.059	0.445	0.17	129.13	291333	3	spotify:track:0RPoVlxtkhJPaeeCNHTy85	https://api.spotify.com/v1/audio-analysis/0RPoVlxtkhJPaeeCNHTy85
Tango en Segunda	2	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	34NGjr3W7K9E484f7C5xVf	0.387	0.0988	2	-16.605	0	0.0418	0.166	0.0345	0.104	0.079	130.848	212560	4	spotify:track:34NGjr3W7K9E484f7C5xVf	https://api.spotify.com/v1/audio-analysis/34NGjr3W7K9E484f7C5xVf
El Show de los Muertos	3	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	17FYhYGPE8yuPsgVjgsUCF	0.266	0.198	0	-17.846	1	0.0372	0.459	0.00393	0.115	0.0624	94.579	364440	3	spotify:track:17FYhYGPE8yuPsgVjgsUCF	https://api.spotify.com/v1/audio-analysis/17FYhYGPE8yuPsgVjgsUCF
Las Increíbles Aventuras del Señor Tijeras	4	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	2uA4FXyh81Y8k8s3765eQP	0.378	0.252	2	-15.181	1	0.0359	0.424	0.0328	0.146	0.239	99.815	350627	4	spotify:track:2uA4FXyh81Y8k8s3765eQP	https://api.spotify.com/v1/audio-analysis/2uA4FXyh81Y8k8s3765eQP
Pequeñas Delicias de la Vida Conyugal	5	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	1AauFM0V5DBNNwdTJfKGnr	0.407	0.553	0	-10.87	1	0.0672	0.143	6.04e-05	0.124	0.504	101.113	221507	4	spotify:track:1AauFM0V5DBNNwdTJfKGnr	https://api.spotify.com/v1/audio-analysis/1AauFM0V5DBNNwdTJfKGnr
El Tuerto y los Ciegos	6	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	0bw2E2SxjzdkgFsUAjsPyY	0.53	0.377	4	-12.123	0	0.0389	0.512	9.61e-05	0.25	0.438	91.359	124427	4	spotify:track:0bw2E2SxjzdkgFsUAjsPyY	https://api.spotify.com/v1/audio-analysis/0bw2E2SxjzdkgFsUAjsPyY
Música de Fondo para Cualquier Fiesta Animada	7	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	4yZRxPbtpSgVVUqWRdpFig	0.263	0.508	4	-11.17	0	0.0518	0.153	0.008	0.0822	0.227	81.619	275240	4	spotify:track:4yZRxPbtpSgVVUqWRdpFig	https://api.spotify.com/v1/audio-analysis/4yZRxPbtpSgVVUqWRdpFig
Tema de Natalio	8	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	1SZxb2DCnJ0Gkgq2GGQ4O8	0.308	0.339	4	-15.66	0	0.0338	0.315	0.787	0.246	0.198	101.889	367067	4	spotify:track:1SZxb2DCnJ0Gkgq2GGQ4O8	https://api.spotify.com/v1/audio-analysis/1SZxb2DCnJ0Gkgq2GGQ4O8
Para Quien Canto Yo Entonces	9	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	1ynRpHMKckzDNe0lDCpPUk	0.382	0.234	2	-15.378	1	0.033	0.424	0.000391	0.157	0.44	159.427	222427	4	spotify:track:1ynRpHMKckzDNe0lDCpPUk	https://api.spotify.com/v1/audio-analysis/1ynRpHMKckzDNe0lDCpPUk
Juan Represión	10	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	6MmAJ62nNmwEru24dcHACu	0.431	0.235	0	-16.806	1	0.039	0.576	1.49e-06	0.145	0.174	124.499	208307	4	spotify:track:6MmAJ62nNmwEru24dcHACu	https://api.spotify.com/v1/audio-analysis/6MmAJ62nNmwEru24dcHACu
Botas Locas	11	NA	2bW96QNHxL6oDb7kERQrA1	Pequenas Anécdotas Sobre Las Instituciones	Sui Generis	4Bz99HLFhEqyzVxCHKGGpA	0.556	0.435	7	-12.986	1	0.0309	0.632	0	0.0985	0.626	130.854	294733	4	spotify:track:4Bz99HLFhEqyzVxCHKGGpA	https://api.spotify.com/v1/audio-analysis/4Bz99HLFhEqyzVxCHKGGpA
Cuando Ya Me Empiece A Quedar Solo - Live	1	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	4cjJ3c5xHf3Kw4LN2Yhaf8	0.18	0.525	7	-4.852	0	0.0308	0.304	0.00347	0.604	0.0502	135.077	286427	4	spotify:track:4cjJ3c5xHf3Kw4LN2Yhaf8	https://api.spotify.com/v1/audio-analysis/4cjJ3c5xHf3Kw4LN2Yhaf8
Rasguña Las Piedras	2	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	7K9Xs3xlkamleRkymYXdbP	0.586	0.913	7	-3.268	1	0.0682	0.0867	0.000625	0.0984	0.501	91.527	296040	4	spotify:track:7K9Xs3xlkamleRkymYXdbP	https://api.spotify.com/v1/audio-analysis/7K9Xs3xlkamleRkymYXdbP
Instituciones - Live	3	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	6FgbnBIGEhxACqASroa5ba	0.255	0.62	4	-6.781	0	0.0344	0.0898	2.66e-06	0.528	0.0658	113.531	288213	4	spotify:track:6FgbnBIGEhxACqASroa5ba	https://api.spotify.com/v1/audio-analysis/6FgbnBIGEhxACqASroa5ba
Necesito	4	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	7lmHDMhcLzCkj1P92mrhSm	0.495	0.866	2	-3.738	1	0.0334	0.0853	9.97e-05	0.893	0.369	85.685	238173	4	spotify:track:7lmHDMhcLzCkj1P92mrhSm	https://api.spotify.com/v1/audio-analysis/7lmHDMhcLzCkj1P92mrhSm
Amigo, Vuelvo A Casa Pronto - Live	5	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	4hn7pwoZVPRyAPvj96Vlbv	0.248	0.768	7	-4.934	1	0.0427	0.0667	2e-05	0.779	0.37	144.484	198760	4	spotify:track:4hn7pwoZVPRyAPvj96Vlbv	https://api.spotify.com/v1/audio-analysis/4hn7pwoZVPRyAPvj96Vlbv
Yo Soy Su Papá - Live	6	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	2TvFr58DtOHFFKu6TSAH9q	0.42	0.874	5	-6.211	1	0.0426	0.0261	0.057	0.935	0.415	96.117	241360	4	spotify:track:2TvFr58DtOHFFKu6TSAH9q	https://api.spotify.com/v1/audio-analysis/2TvFr58DtOHFFKu6TSAH9q
Canción Para Mi Muerte - Live	7	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	0VqZODNOVoojrclKKBT5DG	0.29	0.719	7	-6.49	1	0.0487	0.0691	0	0.713	0.179	132.345	159827	4	spotify:track:0VqZODNOVoojrclKKBT5DG	https://api.spotify.com/v1/audio-analysis/0VqZODNOVoojrclKKBT5DG
Amo Lo Extraño	8	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	3m2k0H07fR0NB6ypkdRDaa	0.536	0.78	2	-5.909	1	0.0269	0.468	0	0.284	0.572	97.759	248640	4	spotify:track:3m2k0H07fR0NB6ypkdRDaa	https://api.spotify.com/v1/audio-analysis/3m2k0H07fR0NB6ypkdRDaa
Cuando Te Vayas - Live	9	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	5tQc4hmdw8Scz0qPks7imG	0.651	0.687	6	-6.716	0	0.0464	0.618	0	0.651	0.65	96.405	123627	4	spotify:track:5tQc4hmdw8Scz0qPks7imG	https://api.spotify.com/v1/audio-analysis/5tQc4hmdw8Scz0qPks7imG
Ya No Te Quiero	10	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	0rSvCrnisST6OtBA6XLJ0d	0.568	0.955	11	-4.325	0	0.0773	0.00413	0	0.96	0.615	111.078	193200	4	spotify:track:0rSvCrnisST6OtBA6XLJ0d	https://api.spotify.com/v1/audio-analysis/0rSvCrnisST6OtBA6XLJ0d
Confesiones De Invierno - Live	11	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	18iQ1s6EsoRB61XGItH4iH	0.208	0.708	7	-5.53	1	0.0373	0.656	0.000794	0.788	0.294	111.398	244262	3	spotify:track:18iQ1s6EsoRB61XGItH4iH	https://api.spotify.com/v1/audio-analysis/18iQ1s6EsoRB61XGItH4iH
Mariel Y El Capitán - Live	12	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	02BohgU7lQQmnToFSMcF6p	0.284	0.722	7	-9.246	1	0.0641	0.135	0.00101	0.328	0.332	83.456	257693	4	spotify:track:02BohgU7lQQmnToFSMcF6p	https://api.spotify.com/v1/audio-analysis/02BohgU7lQQmnToFSMcF6p
Telepáticamente	1	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	2zC8G1a9WGUo5vzr07lLOg	0.099	0.548	7	-7.574	1	0.0352	0.00997	0.000508	0.324	0.146	183.053	402693	4	spotify:track:2zC8G1a9WGUo5vzr07lLOg	https://api.spotify.com/v1/audio-analysis/2zC8G1a9WGUo5vzr07lLOg
Espejos - Live	2	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	0C1I3AOtEy6rZFx4atiMWV	0.36	0.663	4	-6.947	0	0.0299	0.0095	0.000188	0.857	0.291	107.124	208213	4	spotify:track:0C1I3AOtEy6rZFx4atiMWV	https://api.spotify.com/v1/audio-analysis/0C1I3AOtEy6rZFx4atiMWV
Aprendizaje - Live	3	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	5NdezGho3jTMFtOwgHuxxm	0.246	0.773	7	-4.658	1	0.0398	0.00346	3.99e-05	0.677	0.245	116.295	238267	4	spotify:track:5NdezGho3jTMFtOwgHuxxm	https://api.spotify.com/v1/audio-analysis/5NdezGho3jTMFtOwgHuxxm
El Niño Y Yo - Live	4	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	69fB88ZKbI7h7uNK2qAbPe	0.409	0.805	2	-4.998	1	0.033	0.0446	1.95e-06	0.886	0.485	116.62	209160	4	spotify:track:69fB88ZKbI7h7uNK2qAbPe	https://api.spotify.com/v1/audio-analysis/69fB88ZKbI7h7uNK2qAbPe
Tribulaciones, Lamento Y Ocaso De Un Tonto Rey Imaginario, O No - Live	5	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	7K2U3bWBmZHm1tIXSQo6Zj	0.257	0.454	4	-5.988	0	0.0302	0.285	1.04e-05	0.132	0.175	120.837	298653	4	spotify:track:7K2U3bWBmZHm1tIXSQo6Zj	https://api.spotify.com/v1/audio-analysis/7K2U3bWBmZHm1tIXSQo6Zj
La Colina De La Vida - Live	6	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	6t9Cp1wXco1K3LAO8u2d86	0.22	0.598	11	-6.032	0	0.0309	0.35	3.85e-06	0.634	0.283	85.08	282173	4	spotify:track:6t9Cp1wXco1K3LAO8u2d86	https://api.spotify.com/v1/audio-analysis/6t9Cp1wXco1K3LAO8u2d86
Me Tiré Por Vos	7	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	4W8nUCLOe1BiqGuIkzwfMx	0.393	0.863	5	-6.172	0	0.0457	0.135	0	0.383	0.64	209.666	248853	4	spotify:track:4W8nUCLOe1BiqGuIkzwfMx	https://api.spotify.com/v1/audio-analysis/4W8nUCLOe1BiqGuIkzwfMx
Tango En Segunda - Live	8	NA	7hnjaxu9GjMBJCQd9F5xvn	Si - Detrás De Las Paredes	Sui Generis	5TQkYrcfbyTEIzWOrpflf0	0.207	0.483	10	-7.613	1	0.0296	0.249	0.00144	0.646	0.0736	141.193	186053	4	spotify:track:5TQkYrcfbyTEIzWOrpflf0	https://api.spotify.com/v1/audio-analysis/5TQkYrcfbyTEIzWOrpflf0
El Día Que Apagaron La Luz	1	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	2ls5Nls2vswpcxsC0HlVZr	0.71	0.885	7	-4.77	1	0.0408	0.402	0.00486	0.548	0.56	106.086	270987	4	spotify:track:2ls5Nls2vswpcxsC0HlVZr	https://api.spotify.com/v1/audio-analysis/2ls5Nls2vswpcxsC0HlVZr
Usame Un Poquito Más (Take Me For A Little While)	2	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	6jzagw0Qflqri5Gx0piIYS	0.57	0.926	6	-5.422	0	0.0314	0.0366	0.000174	0.306	0.571	94.704	271933	4	spotify:track:6jzagw0Qflqri5Gx0piIYS	https://api.spotify.com/v1/audio-analysis/6jzagw0Qflqri5Gx0piIYS
Yo Soy Su Papá (Can We Still Be Friends?)	3	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	1j76TI5m37PATOCemwrohD	0.374	0.797	5	-3.399	1	0.033	0.181	0.202	0.137	0.671	179.204	283307	4	spotify:track:1j76TI5m37PATOCemwrohD	https://api.spotify.com/v1/audio-analysis/1j76TI5m37PATOCemwrohD
Afuera De La Ciudad	4	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	4WdwxOXvAM1w1bSJGWxu15	0.547	0.718	7	-6.242	1	0.0403	0.116	0.0047	0.243	0.305	134.833	304080	4	spotify:track:4WdwxOXvAM1w1bSJGWxu15	https://api.spotify.com/v1/audio-analysis/4WdwxOXvAM1w1bSJGWxu15
Tu Pueblo También (Her Town Too)	5	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	74kcUgGyUwm5rnQwKGsko7	0.752	0.837	0	-5.672	1	0.0262	0.13	0.000298	0.33	0.962	104.702	248733	4	spotify:track:74kcUgGyUwm5rnQwKGsko7	https://api.spotify.com/v1/audio-analysis/74kcUgGyUwm5rnQwKGsko7
Cuando Te Vayas	6	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	2s8089EmkUwB44RzBdKX8u	0.668	0.61	6	-6.566	0	0.0477	0.169	0.0029	0.271	0.88	99.666	127120	4	spotify:track:2s8089EmkUwB44RzBdKX8u	https://api.spotify.com/v1/audio-analysis/2s8089EmkUwB44RzBdKX8u
No Es El Fin	7	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	0HSAtrWsuNpTgq4oMFelEw	0.534	0.752	11	-7.444	0	0.169	0.324	0.5	0.198	0.689	131.968	215213	4	spotify:track:0HSAtrWsuNpTgq4oMFelEw	https://api.spotify.com/v1/audio-analysis/0HSAtrWsuNpTgq4oMFelEw
Todos Van A News Cafe	8	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	1mZk8hx3YpaVu4k8Cxa89O	0.562	0.981	5	-3.174	1	0.0966	0.0154	0.0324	0.927	0.706	112.231	150880	4	spotify:track:1mZk8hx3YpaVu4k8Cxa89O	https://api.spotify.com/v1/audio-analysis/1mZk8hx3YpaVu4k8Cxa89O
Ten Pena (Mercy, Mercy)	9	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	4lbMwr26x84B9UbMOdpfQq	0.611	0.942	9	-2.629	1	0.0349	0.00384	0.00228	0.966	0.881	116.3	213600	4	spotify:track:4lbMwr26x84B9UbMOdpfQq	https://api.spotify.com/v1/audio-analysis/4lbMwr26x84B9UbMOdpfQq
Aquí Sin Tu Amor (Here Without You)	10	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	61hbu2jLE8Es9YSelhlPrH	0.563	0.858	9	-4.635	0	0.0364	0.134	0.000179	0.271	0.67	109.936	264787	4	spotify:track:61hbu2jLE8Es9YSelhlPrH	https://api.spotify.com/v1/audio-analysis/61hbu2jLE8Es9YSelhlPrH
Aguante La Amistad (Set You Free This Time)	11	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	0LyYrhMr5FukBkdJTxgKq5	0.391	0.479	2	-7.437	1	0.0311	0.143	6.82e-05	0.0373	0.519	203.6	199760	4	spotify:track:0LyYrhMr5FukBkdJTxgKq5	https://api.spotify.com/v1/audio-analysis/0LyYrhMr5FukBkdJTxgKq5
El Niño y Yo (The Child And I)	12	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	2aJbr6jfXt7YyqDSDw85UZ	0.621	0.904	2	-4.748	1	0.0376	0.115	5.09e-06	0.215	0.624	116.779	229400	4	spotify:track:2aJbr6jfXt7YyqDSDw85UZ	https://api.spotify.com/v1/audio-analysis/2aJbr6jfXt7YyqDSDw85UZ
Espejos	13	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	5AY7AyGAp90BjmWD0q7qgR	0.611	0.745	4	-6.241	0	0.0283	0.506	0.481	0.1	0.59	109.751	192613	4	spotify:track:5AY7AyGAp90BjmWD0q7qgR	https://api.spotify.com/v1/audio-analysis/5AY7AyGAp90BjmWD0q7qgR
Monoblock	14	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	1fOxO5fELlq7x4ByOuXfpE	0.246	0.642	4	-8.513	1	0.0349	0.366	0.00113	0.636	0.432	82.477	165240	4	spotify:track:1fOxO5fELlq7x4ByOuXfpE	https://api.spotify.com/v1/audio-analysis/1fOxO5fELlq7x4ByOuXfpE
Me Tiré Por Vos	15	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	3NxwuIwj8K5pog0JzNtbd2	0.624	0.881	4	-6.045	0	0.0407	0.173	0.158	0.853	0.767	115.813	272253	4	spotify:track:3NxwuIwj8K5pog0JzNtbd2	https://api.spotify.com/v1/audio-analysis/3NxwuIwj8K5pog0JzNtbd2
"Noveno "B""	16	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	7n1OT0RJ0Hlmjcrl3mPJBL	0.454	0.551	2	-8.776	0	0.0267	0.0118	0.0273	0.374	0.268	58.372	264493	4	spotify:track:7n1OT0RJ0Hlmjcrl3mPJBL	https://api.spotify.com/v1/audio-analysis/7n1OT0RJ0Hlmjcrl3mPJBL
Juan Represión	17	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	542bjzkdzaOOUYFqOCog6e	0.368	0.721	0	-2.871	1	0.027	0.0408	0.0904	0.196	0.202	142.904	249200	4	spotify:track:542bjzkdzaOOUYFqOCog6e	https://api.spotify.com/v1/audio-analysis/542bjzkdzaOOUYFqOCog6e
Digo De Vos	18	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	63ELD0K2ofjGSXm9qcNm92	0.532	0.499	0	-7.03	1	0.0298	0.377	0.00382	0.0787	0.31	84.143	118373	4	spotify:track:63ELD0K2ofjGSXm9qcNm92	https://api.spotify.com/v1/audio-analysis/63ELD0K2ofjGSXm9qcNm92
Sé Mi Nena (Be My Baby)	19	NA	0o1vBzs2qzSeXlzC6ewcOf	Sinfonía Para Adolescentes	Sui Generis	5NsXThHLMdWxRG4xA6U1KA	0.55	0.674	0	-5.641	1	0.0284	0.219	1.16e-06	0.18	0.524	106.288	203293	4	spotify:track:5NsXThHLMdWxRG4xA6U1KA	https://api.spotify.com/v1/audio-analysis/5NsXThHLMdWxRG4xA6U1KA
Rasguña las Piedras	1	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	3zhH1Ng7NRBX8ZQAULwXNm	0.353	0.371	7	-11.861	1	0.0462	0.239	0	0.0918	0.301	80.5	188427	4	spotify:track:3zhH1Ng7NRBX8ZQAULwXNm	https://api.spotify.com/v1/audio-analysis/3zhH1Ng7NRBX8ZQAULwXNm
Estación	2	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	2Xk8YUeBaNDBiPkb718Ov2	0.502	0.354	4	-13.027	0	0.0447	0.808	2.21e-06	0.104	0.47	125.866	87760	4	spotify:track:2Xk8YUeBaNDBiPkb718Ov2	https://api.spotify.com/v1/audio-analysis/2Xk8YUeBaNDBiPkb718Ov2
Un Hada, un Cisne	3	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	7hsDTdhPXzugsRtpdluTkz	0.263	0.235	2	-14.068	1	0.03	0.166	0.00135	0.0985	0.12	172.635	384360	3	spotify:track:7hsDTdhPXzugsRtpdluTkz	https://api.spotify.com/v1/audio-analysis/7hsDTdhPXzugsRtpdluTkz
Mr. Jones o Pequeña Semblanza de una Familia Tipo Americana	4	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	7pIlHsZ83Pg8BG4XeB4Si3	0.53	0.754	1	-9.801	0	0.0558	0.117	0.0062	0.232	0.829	139.041	101227	4	spotify:track:7pIlHsZ83Pg8BG4XeB4Si3	https://api.spotify.com/v1/audio-analysis/7pIlHsZ83Pg8BG4XeB4Si3
Tribulaciones, Lamento y Ocaso de un Tonto Rey Imaginario o No	5	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	5ZU21esSFVnC0KgVCvfc8A	0.331	0.193	3	-14.062	0	0.0335	0.72	0	0.121	0.137	123.104	356827	4	spotify:track:5ZU21esSFVnC0KgVCvfc8A	https://api.spotify.com/v1/audio-analysis/5ZU21esSFVnC0KgVCvfc8A
Para Quien Canto Yo Entonces	6	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	5eGn8rmEbCEqALXgnRVNr5	0.378	0.259	2	-13.916	1	0.0318	0.441	0.00071	0.0977	0.446	159.221	221333	4	spotify:track:5eGn8rmEbCEqALXgnRVNr5	https://api.spotify.com/v1/audio-analysis/5eGn8rmEbCEqALXgnRVNr5
Las Increíbles Aventuras del Señor Tijeras	7	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	1X4RqEyynmD5sjSTPeBv7s	0.38	0.269	2	-14.142	1	0.0381	0.393	0.0443	0.115	0.207	65.315	347827	4	spotify:track:1X4RqEyynmD5sjSTPeBv7s	https://api.spotify.com/v1/audio-analysis/1X4RqEyynmD5sjSTPeBv7s
